PK_CLIENTES;PK_LOCALIDADE;PK_TEMPO;QUANTIDADE;VALOR_TOTAL;VALOR_DE_VENDA
1b2edf29c71007f57148e45d9158021f4efb08e5d04b377944241b46dafbe859;37dc1286810b3882402c2256174bb10947cf4ba54cb99d7efd9b4d4e66f9866e;2a3a401ea88b22a578dd3bf1b15cf16a431a00c29c60eede00c3d804ed9a8106;20;17760.74;6314.319333670001
e7feb21386a5fc0f61be3b9e642b35b081141b581293c2bf4ae39418ae9d9cc9;fe9f49991c088f088e24dee3da251eefcf4e8ec17cd8e2f1b413394c111f44a4;2a3a401ea88b22a578dd3bf1b15cf16a431a00c29c60eede00c3d804ed9a8106;1;635.26;317.63
695c556e339f2b2b45463b22f3311e773e40e338f6489c3f64a55ee5e432903a;3cb1e397d4eef37d32b2973d6c938cbcccf2946a1b3e266c61b544002765aae7;516932378be23aee85e918a6a3b86cb303431e63d53f3198ee920debcc0076ee;3;20133.97;631.2763889
b285451fdf445ec7fefbd17e0b56e1e15f397eab322e8d790dba3d953e372cb1;f8ce032236acae94ecc3df3ae8dba72ca420fe38bee29e3d5d99dfbbb0029a34;9c71831b46dafc08bbaaa0590869ae587fc8fa97f9e9f1a06b8806715638c361;1;205.88;205.88
d6a8aa2b62727de9f81063c6a8b11b72ec819f761c9d2d09c853e8f01b1dd249;4a9fc0f4b4c5cfd5a284b6f2819f7180858db57627146ba650cf3a124669e3b6;0a32fe7aefd5b8e6c24db31ed4915a2e3e4933f625ff2eec97c6720b19ca8322;2;1643.04;273.84000000000003
d004d7cbcfbf626356074a6b7d561a7441b33359b8b02f052fe3c4b87c851eb8;501c2082b3b6cd2a44037fbf3dfc492a9cd67be9c17b0b0111e9b2f6b55509a3;e3463be7647063ca25b7df9795f101c72b1fcaf23fe995ad462837607a1d3c4e;1;301.46;301.46
4afa3e488edb101f6608c2e813edf2e85ebb60e6e7b36885cd667ac6e0f6e5d2;ca5d18addd907441fc9ccfdf0af539beea936523d002ff39e7f0708fcc3df708;9ae18556f67c60f214a4ec95e157ece496c94b67fe1d96a49e1c82bf1106d702;1;235.16;9.4064
9870174738c3edeeb60987f3b094f928ce0d5b0f6dda569b796c1786eab33bcd;91d0d89f4b32861be1feecdd47132e29ca38ec01a366dd4fcc4d5e3021d53fd2;cce2097b33d7d310d827c3d6814f4dea39657e84f32823746bf9de71e1d46ada;5;1211.08;737.14
7f0c4198e08d858c3fa367c0929af907ee34349f06ca09cd8719c081019f63cf;d4d60da8b58a7def9336ac15a0d8ee3185561bab1ff8b6691b37146635e4a17f;503b734c88cb31905c2504defb5995daf55f8a5a16378287ccd9c2137deda556;3;919.5799999999999;155.65366667
3b33af2d28713b55bae2d28daec089800be681cfed6f05aa05f07e6b6957549d;564e02a20d7a3edc2cd2409ad41a3be9f4e10908b947a36c3ba207d566e43d7e;4aba5a8b571375394c9a18794d67c718ed25b6f9b1394ed5894ca92de764c702;1;204.73;102.365
5ef507def76c33ecf4356e153b736dfc9dd5f5b1f27eb35893bae9ad03f9db73;1ce842d63dbc52133af031b1b84df4da398294e8759319b704cce6156abfc014;678852ed3a59c44c6d567460e32bf696e65990e7f58645f2340eb17e7156af2c;1;234.21;234.21
5ef507def76c33ecf4356e153b736dfc9dd5f5b1f27eb35893bae9ad03f9db73;1ce842d63dbc52133af031b1b84df4da398294e8759319b704cce6156abfc014;74443697ecf8338c1c94c1e9ff608155feb7ad744fd4d1204bde3b8ab3095e5e;1;248.2;248.2
5b6655c51e0ffccec74722423303ee7f946b6848b1a14a5d04299262cf968b53;86243d33afae9e47348c379c523557c8c02554a0bdd64915de896b5b6e0c26ad;bb5ac2f30b8ae2a63ff9a28664766ec200a0d61729055cd1d1781899fe994182;10;15058.179999999998;3635.6168749999997
14d8d6922c943233dd1168fffa7ded709525825c8b896754cbad2b109354e9e5;e4db5cf822d6d104d31b2fe96ea17135244aed34f989b520c3ffe692ac643913;1bf899a510749dad4a233aa8936b598b2952f03a92af79b903c54e9bc7500599;1;1402.56;350.64
87422a883578807c63f11f53ee796b1f029056ef7c645e0f311b48d2cec5f9de;730ada48f0a45298c6b46d7480cbc8ea60feb1ca5b32d38091ef8acd138f3582;c87ca6baba81a050da9e0501ed7d5be77ddbcce4346b9323f9c59621e025cb1a;1;647.1;129.42
51f89f585b784065707b5456f22c6dbceae59c879aec6bd5974a1b2c39f7a1f3;9765fe7ff481a47dcd9256c1292387799106c4f155f46ecf3686c75dae05ad2b;7cc8c23b622d76c399645499f2dcb8596ffd4c27d63e0427e5735b9110f7a7a9;4;2470.47;302.84325757
532bf46d264aa4a970ef6a058c97b6dac8edbb4465a10a23429181de64b6b42b;71560ca13ea134000be5bb2e818dee486a8874dfc61be65a47d5a4368fddff35;4801dfcb9aac5996b584279ad6133e89f757450b0ba22fbceb067c370d7b55ad;12;41850.63999999999;753.01883337
9e73969da3ca3ad9fbd5d643ddceea78c932e29cf626bf30d153fc75b2cff1f2;0e401d1755714faf774d38c42ae2a7c5c84553ba06e6628003bab6f7a9bd858f;5266b184ccd700a5341567fe6f4c896a9710762df4fa165067caa5540124a03d;1;309.24;309.24
2a3d6fb667e09618b4dc6774b6aacc0c3b387cb35f3c1c2b3288837aa146cd08;749a003bd2090bd30f5ca63eb46e9b216f4c6da31bb761ea8748fbb0c5f29868;e5e93e0836336df78e5ff8e89e4ed933ebe7875cd56bbdf80b242a022088a520;15;11352.3;5913.9500333
bbd43fc19a04dce0a2db9522d2569cc09d3d35c4b3b5945529d0e6e38878ee40;7634098b10bd37199c52e6cb2f4f3f01bdbcbd70453e00dc53ee1d0a8501b674;c66cd61cea6e8051a34ba1d7af015ea4494e4e2148633cf71e146721ccaf3a8e;1;431.07;431.07
5074a362a63813171922404b97f1a05d80602209f9ccc55a461f9079824f6773;470dca3dd7c47b0161e79c84a424ef3d4cf5a87e031c1a9097663f8e94007d96;7115949afdb5926ac8e791d4348593ae719a3151b4fb76cd0ca1c9611c912522;1;624.74;624.74
e1173a1b5243d2b28ca6ab41f549c9a00b0af18240a3f1dbdde3344bb7bd12d8;b1e9de0fcd2766177f0688c9f2ec192832974b8dc3f5ec2abf84c63914de41b7;680e4439427069214f23ddb19741c0f6ba105e3ebf5c8c057901316e76d5ac69;5;6696.870000000001;2943.5137333000002
5807ead1f7b9a4d977acd26d7c00615cecec3249c200ffdd6e0fbed17a502011;f6a296532de3498ab2bbc2e01c1c2ba7337ae333da18a6c5e486ac1eba9dfc0c;b7df19a47663932acb70c05ef389f7acdb633e30e862d4eb6a77ebafe1a28d6f;1;686.29;686.29
7928ae9c492d67fb31a8e64884f978477f35aa42ad45c11974e1482b304fb1a0;2783d7e5f22b6a2d4d73c97be2223397ffab1ef3a4bd3c1b81b52b054563292f;5f203df55efe097868495f687790134d6f49fc395b127cf7672259a3f6292dfe;1;208.25;208.25
775cd3ea5410203fa86481494a41f6c69e1c5143e6b958ded17c671172f8429c;5e3176a91cf64154fc1aad4f54a51dfd005ee2fd8e77b0c7a280a0af429901e3;f86221d7919a6367e9437823049bace57514bce8e0a6c68a94ed8c33830aceb8;3;1757.2;273.4745833
d53e6f93f6a3258e8a917c0770df150ef95685689c41157435f65bd8bfe57790;534cd4e295596ffd90c05b5de66111bdcbe31cdfb07d7daf038b523ab692896d;4a0d4216898952b739c6672eda7bfdfe3bbe7b764ac17efa6457307211750279;1;491.34;245.67
83eda5432ee6cb9a2cdd3792d29df307fe55b6aee315dda27b1acb480a443871;8c963486f08a90683452e00fb92eda14ec0255da0ff81e53ce72036d50b68e46;56b2c995ba489e786ab3353cc0f341abe830129696faf5cda0a43918a3e82f0f;1;578.38;289.19
b9545d369d60121dc5d0eaca6834a7feb258bab42cdbcf6096984dab1249dfbd;522b7c3abf8d4dfab277f0d7367ffb776f8884f785e6a034b2e9e7fa8e7e9f57;979d7c62f3a5bf5bdc49aa92ce1226f4917e896fb488166d82b54ad640a6adbc;3;1249.81;363.35833333000005
89a2f81e482f6d0046dd66fc3d754f8d0f9d339d9a2fbfb2c0193fecc1e4bea1;e12bd7bda0a8bff312042a342531eaa234a9c07cd30f45e854cc6f1fdd2ce23f;323d32c64e81b2cbe80dcb8fc53285f42731a344f2f3b44351ca008c7bc8ca65;6;8068.889999999999;1013.0692857700001
ca353ed2b94c6e4905482b87bb576b3ba3d2068664ec8dca9bf8462eb32b484f;d6d11ee0f707b42e6097432130694cd06f8367017adf6bea1f982cfb08daa31f;b5f10311604bccd48a29501bf0092a2b9b22ec7f7d0cba08461bfc128ff4ad90;8;3266.98;1436.94
2f8f539fea5fd5486d924a8abc30bfa4b98ace8933b016ba7a4c32956e6a81b9;7533591b2c1f9aae6d7a35811be8a58cca639a72f12d3a736201b18c0ca039d1;98a7379a621e132a319d16a65ed22c457a9d3d23906ac1de215ec6609ad0794a;3;1319.3400000000001;1319.3400000000001
eac5fc250bc75438c5945e022047f20f579467cee959f05124fee9512b357b94;cbb331512ce2f2bae8e77b1e6c7f118ed2e4c25d2d3f37be546b2b7ce3b6e804;d6c85caf736f16692663889e7a064cf2aa780b949dcd567cabadffe320fc4d1a;1;915.9;915.9
4f60e74be5e71992ae969a0ada3ba1e18090d44a1df22490f4c5b0f554be6446;40651f19d402316ab2c22c1841cadeffa935d18c3e74bfd9435f79fd83a41a6d;92b2258079ee4f8cba63cae445189f1d9942fabaf46b80012a117d5a56005656;2;10744.75;429.78999999999996
c64a0d8f7f1e1544dca7bbf53a2dafb34498232649618e18d92f4a966470ee1e;ca6e40d41a3ac51f6f11b0cdf954050f889efbc2b9fc4c5e09775192ae6f811b;94e52c12ff111ee2bebc0ec9e3481d1a6323a33d00671674f134b8d3b28ca5d7;1;6635.0;442.3333333
bd651a6b3176f916b3fe4fdc93d900babe6a5c421a10bce82f1b2a7d6189d435;d6d11ee0f707b42e6097432130694cd06f8367017adf6bea1f982cfb08daa31f;73aaa7df8c441f3d468b62588757ab76df77f8a7f8dee203bc2eeebe7ad35ddf;5;6636.62;1175.42716667
bd651a6b3176f916b3fe4fdc93d900babe6a5c421a10bce82f1b2a7d6189d435;d6d11ee0f707b42e6097432130694cd06f8367017adf6bea1f982cfb08daa31f;f19131fe3c2442af9e2008daeaf90789a5e5353fa896eef81b57ee3684a42170;1;210.5;105.25
67e7e30e3f8cac8e3259c2bf4c92be999bfe7ed41ace7ba1880a0e69e89fb038;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;701d75b2a9b91682e6e3d4891678db2898c99187127be80ab0d8f33635934f2b;1;1582.83;791.415
47b6f1c134e530a98efd92608d926cd4ea8f69bd8bc3db5275578870eee0f3a1;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;5277f92d18b1a93a6b19de975d44c960ed3bde968781f761dabb8ecd25f5e852;1;387.49;20.39421053
e3bedcfd80895da52e08f9516bfdfee5938a52e6016e036d85c7cf656272eda7;74009ee89da988f06cdec8947c813c8a5639929c15924e507403dcb43b223a39;8fb0452d08f30530e31cf1d4755868bd3b54d291c530ec93b8257e98f7046c31;1;1377.63;5.51052
f611f6a463e982ef68ba526bb591d5abaf98760a297065ec1afa19dd51ee530d;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;8a1506fd6606a2c3c97d2861ba3b367f126557bd2752f1a17923feedb0ac0abe;1;870.72;72.56
3add54553b687328e5240662dca2c0276eda0f3de11680d6272aa62b492325d0;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;38d5e1d3d4f546224955328f0128817802248aaacf6fb3500916ecef1e673608;2;2484.16;1472.1950000000002
952d08ae02ec41c3bd9286357837ae505974c3a3317690a9a7aa1fbdfc97b5df;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;b7bf8e40d33ccb0df33f53a7d8c886805838a9de26c40e41ae0103121bbd98de;1;419.34;419.34
edfbcb5caf6851a1164dd8c7780c8ff015d498fb85dbd7eecbfb30c03ce495f2;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;1f0d7eea1e7f02e8b62514e08b7cee75561a5ac47acf423f31f99f40b3e2e33f;1;2459.36;351.3371429
90aef1d3732e16b03a51c6efd486c3d2143f31baf8f2e57d2861eedc633afd92;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;9d048542f6915b7750b60362629d501ce59f1dae512d0dee4826c3241f7ee0ca;1;4795.31;27.24607955
60907ba1d0c9fedf72c30b99b51f1c16e3807b9d28ca2498623e5cd30c87ce97;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;e2eed0955246f48d252b57f90aff63b2149d8807ef00e3f14245d1823168dd0d;1;2451.11;102.1295833
66e1d538c47256fa445f9b8d05695839aa45bd63838f8be72109ed1c3a6f87c1;85e666a7b552ae5961b0c72b43667740c4143981991ba56b19b499be08190d9f;986cc64a9e8a87b293c682c7eaaa9af12f42526b99eb62ad6e74280dc4290b27;14;24863.729999999996;7413.679
4a410748ba921d3e8a7ade4c977afaaf7f01d65b607399292851815f2e32769b;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;a92a6ea6270e2f499a68be32949e829baef0fd1be3103958624432de74dab254;1;263.28;263.28
99dfd5e15f6dc5a36bdd8e326a0d685711b18e4ab862430159f4fbf6413d7ad6;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;0206732023b37f3f8e81be4ae63ebdec26a9436f08a35940b1e333634d175080;1;374.51;62.41833333
c7e94b91965375546b26df0fc44fb3fdcd530904831617b54dc04c3950feb01d;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;82ff363e8753e2bde04230e222182e2937f98484427b31926a68c592dec24658;3;8231.91;323.4276105
e919783b0f0b13a4438751af604dba2e1e39b0f68e286663ddb974cdddfeb642;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;f0633c72947ce85f4e3dfa7d07c1c374886cb62a8b706f07c1c794565004ec15;1;240.6;120.3
e919783b0f0b13a4438751af604dba2e1e39b0f68e286663ddb974cdddfeb642;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;9e394bab1f80055ac9a32fbe943c7c1c878913857a853ac37cc9da075a6ac75e;1;6600.0;550.0
85e2469c430d6b6b057a3a9116713fc0c13f285ae991e5530ce01eb9ffbed277;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;3c667720ebb5adebdb1cba30223471e223d2221d7b6f2fb5bfcc8d47ff268635;2;1172.27;956.8366667
25bbb65c91798e7e17115ad71b29d66eefb8e865eb7d0c9d5b27521bfbeaa8ea;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;ad6687aa1caa09c41145e3d87b1d291deb60333cb4d57125d6f58a6c04cfc39b;1;460.8;115.2
93ffd9ecf42a3fa8ea03458ad493dcb7747240c9ff7aa91d2e7933860b3fb9f0;a06b195ba8630b3e6256632e6f40930c62c5a05609f14ac857858f5297eda59d;493056d6269d04a31e235bfd9fe148cd7ce52643cf571a5b5eeb2615e5420dca;16;163141.07;9380.6433057
50efd040c66ffdd3c38ac24807db55ef27c9f62cce1b962032cb8f609c699803;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;20532a2c2e9ae7ddd4a3dbc720d18962a6babef58df972aeeadc808c1123348f;1;1501.0;750.5
e7b63ff2600c0a23783bb1e8dd1fe5887dcce45a99c514e895043f9405583a28;b6686e191d34a26003d0e67499b0286ec54bf20f2a954602461750021310cbee;0dca29f696e190e85078b81674c867298ac41a4801d77d48a70dedbbcc90dcc9;35;96927.30000000002;12770.67652037
bd0259420e53f38c8d656ecc26a7b0fe188d6cf35b454da17dd0802cd454fa6c;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;13593ae0fe0d41afadabb706c80974c47013ab4080180b4fdf00ec6d9aa844ff;1;235.51;19.62583333
707504d706af2418cda00656658fd19f1086e687ac0d52bbe7a79d6d13392fc5;247181c37aadac9e2347a1e3823cb5c25041230ab36e09cc048e3e33f88d8005;268bf530d526e75d5a820d65df08608f32b7d9dc5f065fd8cba9005aadb388ca;1;259.57;129.785
1835090f77fee1bff6b1894396d2fcc967b3d2d319486bb11cede03ac382ca8a;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;2b85ef194d08503e0fe061bc551d3db1bffd35806e4e6635ee2798e2c5b40f40;1;484.46;161.4866667
12e86ac2eec4a69e9219073921636b592e75db146e29dc52d22e1d225aa8a899;299f21ad50698814a52af1b6029a3f6fc5240d09a67b8ffb28941c64ee2ed851;a386cabb14bd2761b0c8558b9ec8c346dbf4d2bc1184ba90c37292d75206ac8c;1;336.08;168.04
31498429ad6d14c3934d06782e3f64731c3f2f0079874c7f0e75d1c0943c2473;7d3d0b16a3f1fc0fca6c7945373051fd2f69929c445bcb2cb0fc3503535a4ac0;974c35002736b2a06c8ff239b58dacc9e07a691619a5182a33ab4cdb04daaa81;1;1672.72;836.36
5e51ed75047ed657672944e68864d5e8cac7155a49a42e6a58969505457ec448;7c2b59737e22b4169616c2971afd05e692d2f55838f388d0ecf1032a26f75343;53108493b96a7a2789c629db82de8ea7efd2e9d17379efd0fc5a9a96afd626b0;1;285.4;285.4
5e51ed75047ed657672944e68864d5e8cac7155a49a42e6a58969505457ec448;7c2b59737e22b4169616c2971afd05e692d2f55838f388d0ecf1032a26f75343;a5136576353fd18ad77e475dac90475f0df799aec3eabc21099009d24c006c32;6;2717.5;2255.1316667
d57aa0a917dbefa6aae4b326e34d816d0e71d2a67af50121901def362997756e;2c109ee168d12c07e5940ae9606c1155fc9ff58992ccdc064214bfab5bdd908d;9edfc49be96994d562dcee426268f7817068e4b344204bc5ebe692d8b3034f0e;6;2246.88;842.5800000000002
7ec0521116c0e52d3fc91e1c55db91fcaba64ff454b3dad324d58c3448361b06;7efa7c2fef2287c9dd089be05dd6f9120fda17be8bb41339dc9c6d74f144fbd6;e2eed0955246f48d252b57f90aff63b2149d8807ef00e3f14245d1823168dd0d;1;708.04;19.66777778
e9c08d66b201111eba072b7684ee00d1888ebce03faf45af700f4d0a892d4cab;6b66c0db92e227820f34a3526fb6f35cac33d2692bbe41df2e224dc3e8717b85;680e4439427069214f23ddb19741c0f6ba105e3ebf5c8c057901316e76d5ac69;3;2802.83;1269.0133332999999
c2759e79e34fbde8ae2989c7f430cf1691c976b073a823a4778e8dcc4f9adb6d;f4b0e78746ecaecf4bdff0fecd5d47118e3f32b993b993fefb75eacdff6cc612;2ba78dee760caaf1e1b349b514ec0ae56c55b2c0910faba97fae8e47cf12ce77;4;3934.96;534.1956666699999
b676081750bbc7d942448e1383ab1ef6c9d75cb2ca01f6c1edad5813d124a93f;f4b0e78746ecaecf4bdff0fecd5d47118e3f32b993b993fefb75eacdff6cc612;b16d30b51ac5f7f4f1dd1a128b902e20743acbeb75320d2f20b925045eb0e3ba;10;4686.049999999999;2871.9096667
b676081750bbc7d942448e1383ab1ef6c9d75cb2ca01f6c1edad5813d124a93f;f4b0e78746ecaecf4bdff0fecd5d47118e3f32b993b993fefb75eacdff6cc612;51326a25998facf852f04470b0eb3fd27a004e49799144ba41b43d1203f9daee;1;351.99;175.995
01f0550617435831f3c16a4130289f7570dba1ec4b5312f43527a67d2f0a3975;5adbccde38debb9c595d2fad9c17bdec2e28c763a9803963418ae3914d1295c2;828c5fc407b9ad8f79d5161b56f1ef1485a591d614648faac78edc8596445570;2;12824.13;1012.9704999999999
01f0550617435831f3c16a4130289f7570dba1ec4b5312f43527a67d2f0a3975;5adbccde38debb9c595d2fad9c17bdec2e28c763a9803963418ae3914d1295c2;d6c85caf736f16692663889e7a064cf2aa780b949dcd567cabadffe320fc4d1a;1;217.9;217.9
e6c2f6f4c3582634a6d3acf3cda044c60cc40f2ff156dd965069d90761ddf513;557f74a64756b112d9c8e67fe441e6282c686a10b8b89c50f8296da1a5e5f86e;ae2c965cf162b2c43826197f3a39ddde338acd8698ea97b125c54eef4d435bd9;1;2374.24;791.4133333
1cc6cdb077ce7174f55c1caa464c7cc721774feebb7dc17a792c35d59c587ee6;fe85295315737ebb13e3ebb2ad3cd5fe879e8a633b882d12e4b9882ccf1d0bfb;7800e7d265492359e4e0835d1de900b69c8b858be4a8ceadca032de9883ddead;1;486.58;121.645
bbe6ffcc78f80a8dd76b41e3793e788fb624b1fbee8843c649708cc319ec4b7c;bf3f62bfcbc13a136292a2615e3397bd2100a8e544635dd9d216de26493c4ccb;b73a1f1d359cec9e08509451bc8a496cd2658423a93da12700f4d63abbf74f34;1;22035.25;34.00501543
ce86a0c4b6a50db5c9e50e73d5457c7a8d24e72b72b59d3a9fe1b321a6afd766;b174b61de6091c037a30e731e3082ef966b94668b0db2d2c89396187620559ba;01c557647d65df170f842b812022b398779bb222ca4a446a8ba5bb35e0ccdf4d;10;9333.59;1143.58809524
ce86a0c4b6a50db5c9e50e73d5457c7a8d24e72b72b59d3a9fe1b321a6afd766;b174b61de6091c037a30e731e3082ef966b94668b0db2d2c89396187620559ba;af3e0fa349f97e129f3dca6e634ca24d6407655fc1dd1bc99caf5761f3a6cc7e;1;11199.17;238.2802128
487bb39d34cd0dd60f7a67dd696bbe3593122402d23a6bd9e9ff441fce0bd315;e68a83c2578242a38787c5a5e26f52adec632ea6bc42b52ffb187617761dc00b;c53900d203368dc1f202f065d166e45b6983883f71bbe9e84c3695eb160cce7f;4;7941.349999999999;547.6795
3eeb15b6fa859f2164c1d2643990b89541d745eb5b85136b21f36e8d325b4e90;ad633066ce40f22be4eba55a3afc04826dcca6d8cf8b14862167405d52cc08cb;006516410ebd98e9f50604b4ca5cd4cda166092f8f727d07fc6ed7b9a36b2270;10;5374.17;3802.263
ee81afef34e2981a4dd17802b418ac75e9412251fd2d7b09f181c31cd085027e;435c009b534ea517029221cc79871d24ca8157b3212ecb0afb65a52a211b17fe;8dabc9f43da5cfdd65552f023a5411da3eb99b8e3c7ce003e10874c439a6fc33;15;9273.68;5020.628916699999
322e757b5957597b5b5539da15fc9937c8f39f72bb50169c5640284b9a96f487;41c969ebd2df4c44cbd6c04360f71c99943e2ad1ade2a01152764f93ef394935;16150c86dd22959d992ce39399b593269c912fa79698dab102dc10a5c20dbead;1;203.5;67.83333333
b373866e99fd91fa8ee9a4b27f5d0daf06d7598ef5663da6f3cba643f263b5bf;b19cabf19210deff1990b425ae6cee0a2363a901b60fa70c73d00a31aa5993d6;fa95122958524a65a4351068411cb5a47e00d4bfd25b40f44e6000d57e6acf49;1;228.02;228.02
b373866e99fd91fa8ee9a4b27f5d0daf06d7598ef5663da6f3cba643f263b5bf;b19cabf19210deff1990b425ae6cee0a2363a901b60fa70c73d00a31aa5993d6;827a7f1fb6c2f335d7e157c2fd31972dec45097c06e21f79c01e60dce176eb19;2;754.6500000000001;96.19800000000001
d6a8aa2b62727de9f81063c6a8b11b72ec819f761c9d2d09c853e8f01b1dd249;4a9fc0f4b4c5cfd5a284b6f2819f7180858db57627146ba650cf3a124669e3b6;f1d1948b8610f9c9abadd9edcfc196eb556caf42c60243925a71fc54b168cbd7;2;1232.0;35.2
d6a8aa2b62727de9f81063c6a8b11b72ec819f761c9d2d09c853e8f01b1dd249;4a9fc0f4b4c5cfd5a284b6f2819f7180858db57627146ba650cf3a124669e3b6;f94d696804d2439f748fdbdc127f525cfae6587adef42115e2882307f081891a;4;4512.52;445.73706348
ad3ac5637c203bfa3b926b5c1570de98599c8f4d791ef8d614df9b1e93dc2c06;d4148f6d8cd3bb84c959ec6a745f13af65e2284291ca679b152708231f96003e;cbeee3d0f6bdddb5b96cd3846bbd466cc232ba678face235d7095f2f96bfe412;2;1347.76;324.128
ba0cffec3e7fb708d56cd7d66d3ca2fe3b6b6a9fcf66465ac99bea48e06be3f7;b904a4b20891f22f221c9ef39320a00cbc7b321da04ce22b7870d69b0dfe826e;c53900d203368dc1f202f065d166e45b6983883f71bbe9e84c3695eb160cce7f;14;15420.52;4226.7784666
4975e9895dc332b24a18bece6c2a32da8fcc92f9695ea8e21dad03c8a4d3329b;b904a4b20891f22f221c9ef39320a00cbc7b321da04ce22b7870d69b0dfe826e;7e2aea776e09221db55229147776432c389ecba73644546e748c25d2a49c3247;2;937.98;165.4313333
4975e9895dc332b24a18bece6c2a32da8fcc92f9695ea8e21dad03c8a4d3329b;b904a4b20891f22f221c9ef39320a00cbc7b321da04ce22b7870d69b0dfe826e;5c9f5de8e75f68f13ac7a9006d986f2d713cb46181f340245fab3471c06c80d9;15;15383.050000000001;5172.68299997
4975e9895dc332b24a18bece6c2a32da8fcc92f9695ea8e21dad03c8a4d3329b;ead9cfe50aebc26d54bdc4196740ee3f2fefbd42f2d9feb11fea43be08dd1fb8;3e1767aa7567a0be7e6141c876d850f615d752f594e8356caae64517284fe42c;30;30978.97;10180.661777730002
ba0cffec3e7fb708d56cd7d66d3ca2fe3b6b6a9fcf66465ac99bea48e06be3f7;ead9cfe50aebc26d54bdc4196740ee3f2fefbd42f2d9feb11fea43be08dd1fb8;d49ad6cf796809751f729f0080bb5635a6cb2873af49a1a67103a7013d2255cf;1;316.21;316.21
7f0c4198e08d858c3fa367c0929af907ee34349f06ca09cd8719c081019f63cf;d4d60da8b58a7def9336ac15a0d8ee3185561bab1ff8b6691b37146635e4a17f;612aec6bf5dfc369ff1f649abcd301950ff4e8ef10553be4db55c5b0c4a76af6;1;484.51;96.902
f4c25cd9a2e137e54683cca8f5975a1a0e1fd2b614e7209638b47eb5bb684f44;09709ff2e0ff32e6b471a48b9c63f27eb00b9ca1a222eccc349626262d9b7cd4;d0fe4ac3fe631447866ab6db80e4b718284ba85eec0432233a237d515954e026;2;804.29;393.21500000000003
37dab6ce16a14085c4aebd0c89175afc3a195eb72812fe9a6ac4f9320dee62fd;c3f4a96d0c1bff2c92ea823e0834655a9b485f19d5a15748acdb2acc26fc2026;99cce59c3c0b681a01e5ed6e1eebdfb43195dca3be0ed8434f01bd43eece2aa8;4;2834.15;2114.38
a4798a8168a143d4944606b9c8fffad51cfe604491ee3bcd358bef54983a30e0;b19cabf19210deff1990b425ae6cee0a2363a901b60fa70c73d00a31aa5993d6;f2dcbf8e3367395295184964f885ad4ecb1463e165e07dd368a4ff5f73f40dc3;1;365.25;365.25
d884bc9b9cffdaccb0b11cf8afc4226e051a9850e2b5985856f7059ba283b1b4;dd78150de7a44f4fb6f1a5ba060a11a6f81242dbfc7526150f3ff1b2ab92f924;fb1d5bff47cd6704373be3d44950f0e1258e472fda96de1f801ba423407af6ec;1;307.61;153.805
9642388d2c36eccd83fc04a8eccefcf5b5cf380838bc59d125c7c755c43e16b6;9765fe7ff481a47dcd9256c1292387799106c4f155f46ecf3686c75dae05ad2b;cb045c22e7041211e261d9a8262e6e83296d771c01cd4a501249d40d1f36cc6f;1;6768.03;676.803
a025f3adcf52221c34a4ae5cbd7b476d0f75e1c5f59a0afcaef4793d2a2482d0;153764e799ef73931d330ec28105216f3fb4eb853f8f683653242166f374dc36;b8630e5afcde32e0ef29a4555476c342b9afd112be653fef61f67120dbf15aa0;1;1426.57;14.2657
4a897f3359c9a5f9c46e67395ddccb8a9bb71981ba02e042a55ae329796410d0;5a1aa5daaf1caf0b5c98d23bedb38bc10eb718f00ca498f1d8c28f61b3a3486b;9d08578f89fe345daed7e11747b4c8b98b2f98db5535c75f81c6ce5e3c2f9759;6;8542.68;1181.6776665999998
